time,bid_ask
2023-12-24 11:21:06.045242,1.46
2023-12-24 11:22:06.058039,1.46
2023-12-24 11:23:06.062322,1.49
2023-12-24 11:24:06.070110,1.46
2023-12-24 11:25:06.084022,1.52
2023-12-24 11:26:06.093414,1.46
2023-12-24 11:27:06.095796,1.46
2023-12-24 11:28:06.103097,1.46
2023-12-24 11:29:06.107711,1.46
2023-12-24 11:30:06.118060,1.46
2023-12-24 11:31:06.128526,1.46
2023-12-24 11:32:06.130814,1.46
2023-12-24 11:33:06.131650,1.63
2023-12-24 11:34:06.131827,1.46
2023-12-24 11:35:06.147497,1.46
2023-12-24 11:36:06.151103,1.51
2023-12-24 11:37:06.167127,1.46
2023-12-24 11:38:06.182377,1.46
2023-12-24 11:39:06.188113,1.46
2023-12-24 11:40:06.193402,1.46
2023-12-24 11:41:06.203835,1.64
2023-12-24 11:42:06.215616,1.72
2023-12-24 11:43:06.221983,1.46
2023-12-24 11:44:06.226785,1.46
2023-12-24 11:45:06.238945,1.57
2023-12-24 11:46:06.253490,1.46
2023-12-24 11:47:06.261521,1.47
2023-12-24 11:48:06.269656,1.46
2023-12-24 11:49:06.285083,1.5
2023-12-24 11:50:06.286157,1.46
2023-12-24 11:51:06.293728,1.46
2023-12-24 11:52:06.300629,1.47
2023-12-24 11:53:06.312341,1.46
2023-12-24 11:54:06.322448,1.46
2023-12-24 11:55:06.337814,1.8
2023-12-24 11:56:06.343937,1.46
2023-12-24 11:57:06.351746,1.46
2023-12-24 11:58:06.364886,1.46
2023-12-24 11:59:06.368620,1.46
2023-12-24 12:00:06.371445,1.54
2023-12-24 12:01:06.383837,1.46
2023-12-24 12:02:06.396553,1.46
2023-12-24 12:03:06.400701,1.54
2023-12-24 12:04:06.405371,1.46
2023-12-24 12:05:06.415807,1.46
2023-12-24 12:06:06.425796,1.65
2023-12-24 12:07:06.433697,1.48
2023-12-24 12:08:06.446977,1.46
2023-12-24 12:09:06.462730,1.46
2023-12-24 12:10:06.470979,1.46
2023-12-24 12:11:06.484360,1.46
2023-12-24 12:12:06.486166,1.46
2023-12-24 12:13:06.492520,1.46
2023-12-24 12:14:06.508308,1.46
2023-12-24 12:15:06.517792,1.79
2023-12-24 12:16:06.521313,1.46
2023-12-24 12:17:06.524452,1.46
2023-12-24 12:18:06.530023,1.46
2023-12-24 12:19:06.536791,1.46
2023-12-24 12:20:06.559284,1.46
2023-12-24 12:21:06.559417,1.46
2023-12-24 12:22:06.575517,1.46
2023-12-24 12:23:06.590360,1.46
2023-12-24 12:24:06.590409,1.46
2023-12-24 12:25:06.606614,1.46
2023-12-24 12:26:06.621495,1.46
2023-12-24 12:27:06.637050,1.46
2023-12-24 12:28:06.653599,1.48
2023-12-24 12:29:06.668623,1.46
2023-12-24 12:30:06.669379,1.46
2023-12-24 12:31:06.683843,1.46
2023-12-24 12:32:06.699100,1.46
2023-12-24 12:33:06.700786,1.46
2023-12-24 12:34:06.715542,1.46
2023-12-24 12:35:06.731629,1.46
2023-12-24 12:36:06.746759,1.53
2023-12-24 12:37:06.761547,1.46
2023-12-24 12:38:06.762489,1.46
2023-12-24 12:39:06.779293,1.64
2023-12-24 12:40:06.793028,1.46
2023-12-24 12:41:06.793433,1.46
2023-12-24 12:42:06.808311,1.46
2023-12-24 12:43:06.809026,1.79
2023-12-24 12:44:06.824498,1.46
2023-12-24 12:45:06.824538,1.46
2023-12-24 12:46:06.840491,1.46
2023-12-24 12:47:06.840609,1.46
2023-12-24 12:48:06.855980,1.46
2023-12-24 12:49:06.856249,1.46
2023-12-24 12:50:06.870541,1.49
2023-12-24 12:51:06.873000,1.46
2023-12-24 12:52:06.887523,1.46
2023-12-24 12:53:06.902948,1.81
2023-12-24 12:54:06.904793,1.62
2023-12-24 12:55:06.918401,1.46
2023-12-24 12:56:06.933167,1.46
2023-12-24 12:57:06.935625,1.46
2023-12-24 12:58:06.949693,1.46
2023-12-24 12:59:06.951261,1.46
2023-12-24 13:00:06.964757,1.46
2023-12-24 13:01:06.967443,1.46
2023-12-24 13:02:06.968394,1.46
2023-12-24 13:03:06.984177,1.46
2023-12-24 13:04:06.998772,1.46
2023-12-24 13:05:07.000621,1.46
2023-12-24 13:06:07.016599,1.46
2023-12-24 13:07:07.032704,1.46
2023-12-24 13:08:07.049840,1.46
2023-12-24 13:09:07.065398,1.46
2023-12-24 13:10:07.066099,1.46
2023-12-24 13:11:07.067843,1.57
2023-12-24 13:12:07.081546,1.46
2023-12-24 13:13:07.083193,1.46
2023-12-24 13:14:07.083690,1.46
2023-12-24 13:15:07.084805,1.47
2023-12-24 13:16:07.095632,1.63
2023-12-24 13:17:07.098652,1.46
2023-12-24 13:18:07.104652,1.46
2023-12-24 13:19:07.106977,1.46
2023-12-24 13:20:07.110448,1.58
2023-12-24 13:21:07.125058,1.46
2023-12-24 13:22:07.130434,1.46
2023-12-24 13:23:07.144837,1.46
2023-12-24 13:24:07.160759,1.46
2023-12-24 13:25:07.162632,1.46
2023-12-24 13:26:07.175672,1.46
2023-12-24 13:27:07.178712,1.59
2023-12-24 13:28:07.193845,1.55
2023-12-24 13:29:07.196881,1.46
2023-12-24 13:30:07.210463,1.46
2023-12-24 13:31:07.213788,1.46
2023-12-24 13:32:07.227666,1.46
2023-12-24 13:33:07.243781,1.46
2023-12-24 13:34:07.259334,1.46
2023-12-24 13:35:07.260656,1.5
2023-12-24 13:36:07.274370,1.46
2023-12-24 13:37:07.292610,1.46
2023-12-24 13:38:07.309372,1.91
2023-12-24 13:39:07.310578,1.66
2023-12-24 13:40:07.312897,1.46
2023-12-24 13:41:07.325903,1.46
2023-12-24 13:42:07.341920,1.46
2023-12-24 13:43:07.344098,1.46
2023-12-24 13:44:07.357697,1.63
2023-12-24 13:45:07.364773,1.78
2023-12-24 13:46:07.373184,1.46
2023-12-24 13:47:07.390759,1.58
2023-12-24 13:48:07.407541,1.46
2023-12-24 13:49:07.422917,1.46
2023-12-24 13:50:07.426365,1.46
2023-12-24 13:51:07.436315,1.46
2023-12-24 13:52:07.441877,1.46
2023-12-24 13:53:07.454941,1.46
2023-12-24 13:54:07.456644,1.46
2023-12-24 13:55:07.470724,1.46
2023-12-24 13:56:07.485603,1.46
2023-12-24 13:57:07.488886,1.77
2023-12-24 13:58:07.503820,1.46
2023-12-24 13:59:07.520497,1.65
2023-12-24 14:00:07.537226,1.46
2023-12-24 14:01:07.553461,1.46
2023-12-24 14:02:07.555482,1.6
2023-12-24 14:03:07.569110,1.46
2023-12-24 14:04:07.584756,1.46
2023-12-24 14:05:07.587711,1.52
2023-12-24 14:06:07.588440,1.46
2023-12-24 14:07:07.602518,1.46
2023-12-24 14:08:07.604220,1.46
2023-12-24 14:09:07.608998,1.46
2023-12-24 14:10:07.616805,1.46
2023-12-24 14:11:07.630854,1.46
2023-12-24 14:12:07.634502,1.46
2023-12-24 14:13:07.638645,1.46
2023-12-24 14:14:07.651373,1.46
2023-12-24 14:15:07.654714,1.46
2023-12-24 14:16:07.666251,1.46
2023-12-24 14:17:07.683761,1.46
2023-12-24 14:18:07.699173,1.46
2023-12-24 14:19:07.704593,1.48
2023-12-24 14:20:07.715248,1.46
2023-12-24 14:21:07.718352,1.46
2023-12-24 14:22:07.733111,1.46
2023-12-24 14:23:07.748854,1.46
2023-12-24 14:24:07.764931,1.46
2023-12-24 14:25:07.781855,1.46
2023-12-24 14:26:07.796941,1.46
2023-12-24 14:27:07.798511,1.46
2023-12-24 14:28:07.814515,1.46
2023-12-24 14:29:07.831882,1.46
2023-12-24 14:30:07.845758,1.46
2023-12-24 14:31:07.846827,1.46
2023-12-24 14:32:07.862894,1.46
2023-12-24 14:33:07.880147,1.46
2023-12-24 14:34:07.886343,1.46
2023-12-24 14:35:07.888079,1.46
2023-12-24 14:36:07.904689,1.46
2023-12-24 14:37:07.913946,1.46
2023-12-24 14:38:07.924740,1.56
2023-12-24 14:39:07.928141,1.46
2023-12-24 14:40:07.944731,1.46
2023-12-24 14:41:07.960452,1.76
2023-12-24 14:42:07.976660,1.46
2023-12-24 14:43:07.984301,1.66
2023-12-24 14:44:07.990468,1.46
2023-12-24 14:45:07.995010,1.62
2023-12-24 14:46:08.010207,1.46
2023-12-24 14:47:08.017954,1.46
2023-12-24 14:48:08.024798,1.46
2023-12-24 14:49:08.034162,1.46
2023-12-24 14:50:08.036761,1.46
2023-12-24 14:51:08.050560,1.46
2023-12-24 14:52:08.054698,1.46
2023-12-24 14:53:08.067089,1.46
2023-12-24 14:54:08.076459,1.46
2023-12-24 14:55:08.086070,1.46
2023-12-24 14:56:08.100295,1.46
2023-12-24 14:57:08.112986,1.46
2023-12-24 14:58:08.113506,1.46
2023-12-24 14:59:08.115810,1.56
2023-12-24 15:00:08.130283,1.46
2023-12-24 15:01:08.141468,1.46
2023-12-24 15:02:08.142655,1.46
2023-12-24 15:03:08.154717,1.46
2023-12-24 15:04:08.169818,1.46
2023-12-24 15:05:08.182062,1.46
2023-12-24 15:06:08.197483,1.46
2023-12-24 15:07:08.208133,1.46
2023-12-24 15:08:08.223296,1.46
2023-12-24 15:09:08.234971,1.46
2023-12-24 15:10:08.249653,1.46
2023-12-24 15:11:08.251424,1.46
2023-12-24 15:12:08.254026,1.46
2023-12-24 15:13:08.266058,1.46
2023-12-24 15:14:08.279142,1.46
2023-12-24 15:15:08.284485,1.46
2023-12-24 15:16:08.298396,1.46
2023-12-24 15:17:08.300014,1.46
2023-12-24 15:18:08.312303,1.46
2023-12-24 15:19:08.323922,1.46
2023-12-24 15:20:08.335713,1.46
2023-12-24 15:21:08.343619,1.46
2023-12-24 15:22:08.358435,1.46
2023-12-24 15:23:08.370251,1.46
2023-12-24 15:24:08.376124,1.87
2023-12-24 15:25:08.391266,1.47
2023-12-24 15:26:08.406394,1.46
2023-12-24 15:27:08.409821,1.46
2023-12-24 15:28:08.423182,1.46
2023-12-24 15:29:08.426843,1.46
2023-12-24 15:30:08.439233,1.48
2023-12-24 15:31:08.453063,1.46
2023-12-24 15:32:08.463075,1.46
2023-12-24 15:33:08.478233,1.53
2023-12-24 15:34:08.480448,1.46
2023-12-24 15:35:08.493468,1.55
2023-12-24 15:36:08.495786,1.46
2023-12-24 15:37:08.504177,1.48
2023-12-24 15:38:08.513385,2.06
2023-12-24 15:39:08.526790,1.46
2023-12-24 15:40:08.539464,1.63
2023-12-24 15:41:08.545996,1.98
2023-12-24 15:42:08.559307,1.46
2023-12-24 15:43:08.571869,1.79
2023-12-24 15:44:08.580227,1.52
2023-12-24 15:45:08.584814,1.46
2023-12-24 15:46:08.590549,1.46
2023-12-24 15:47:08.597916,1.46
2023-12-24 15:48:08.600028,1.64
2023-12-24 15:49:08.610456,1.46
2023-12-24 15:50:08.613839,1.58
2023-12-24 15:51:08.627048,1.53
2023-12-24 15:52:08.635662,1.75
2023-12-24 15:53:08.645019,1.46
2023-12-24 15:54:08.657782,1.74
2023-12-24 15:55:08.664065,1.46
2023-12-24 15:56:08.673008,1.46
2023-12-24 15:57:08.681163,1.46
2023-12-24 15:58:08.687701,1.46
2023-12-24 15:59:08.699866,1.46
2023-12-24 16:00:08.712981,1.64
2023-12-24 16:01:08.721268,1.46
2023-12-24 16:02:08.733378,1.46
2023-12-24 16:03:08.746023,1.63
2023-12-24 16:04:08.751446,1.46
2023-12-24 16:05:08.755746,1.46
2023-12-24 16:06:08.760630,1.46
2023-12-24 16:07:08.775809,1.59
2023-12-24 16:08:08.791076,1.46
2023-12-24 16:09:08.796764,1.46
2023-12-24 16:10:08.809558,1.46
2023-12-24 16:11:08.809597,1.46
2023-12-24 16:12:08.820852,1.64
2023-12-24 16:13:08.828117,1.46
2023-12-24 16:14:08.833586,1.46
2023-12-24 16:15:08.846152,1.67
2023-12-24 16:16:08.858593,1.46
2023-12-24 16:17:08.862615,1.46
2023-12-24 16:18:08.872993,1.46
2023-12-24 16:19:08.887083,1.46
2023-12-24 16:20:08.899399,2.12
2023-12-24 16:21:08.909185,1.46
2023-12-24 16:22:08.913850,1.46
2023-12-24 16:23:08.917106,1.46
2023-12-24 16:24:08.918476,1.46
2023-12-24 16:25:08.928685,1.46
2023-12-24 16:26:08.936949,1.47
2023-12-24 16:27:08.948754,1.46
2023-12-24 16:28:08.955646,1.46
2023-12-24 16:29:08.957253,1.64
2023-12-24 16:30:08.969887,1.46
2023-12-24 16:31:08.971768,1.46
2023-12-24 16:32:08.976238,1.46
2023-12-24 16:33:08.976711,1.46
2023-12-24 16:34:08.979071,1.46
2023-12-24 16:35:08.981266,1.46
2023-12-24 16:36:08.992066,1.46
2023-12-24 16:37:08.993444,1.62
2023-12-24 16:38:08.994967,1.46
2023-12-24 16:39:08.996474,1.69
2023-12-24 16:40:09.005185,1.46
2023-12-24 16:41:09.011028,1.46
2023-12-24 16:42:09.025295,1.66
2023-12-24 16:43:09.032158,1.46
2023-12-24 16:44:09.045837,1.46
2023-12-24 16:45:09.047487,1.46
2023-12-24 16:46:09.047669,1.46
2023-12-24 16:47:09.052230,1.46
2023-12-24 16:48:09.057796,1.46
2023-12-24 16:49:09.071539,1.46
2023-12-24 16:50:09.072266,1.46
2023-12-24 16:51:09.073151,1.46
2023-12-24 16:52:09.076570,1.46
2023-12-24 16:53:09.083230,1.46
2023-12-24 16:54:09.095892,1.46
2023-12-24 16:55:09.098245,1.46
2023-12-24 16:56:09.105372,1.46
2023-12-24 16:57:09.106175,1.56
2023-12-24 16:58:09.112450,1.46
2023-12-24 16:59:09.119864,1.46
2023-12-24 17:00:09.134043,1.46
2023-12-24 17:01:09.148810,1.46
2023-12-24 17:02:09.158071,1.46
2023-12-24 17:03:09.169311,1.46
2023-12-24 17:04:09.182294,1.46
2023-12-24 17:05:09.187232,1.64
2023-12-24 17:06:09.192791,1.46
2023-12-24 17:07:09.204009,1.83
2023-12-24 17:08:09.208346,1.46
2023-12-24 17:09:09.222305,1.61
2023-12-24 17:10:09.236619,1.46
2023-12-24 17:11:09.251987,1.46
2023-12-24 17:12:09.258713,1.59
2023-12-24 17:13:09.259895,1.46
2023-12-24 17:14:09.272139,1.46
2023-12-24 17:15:09.278896,1.46
2023-12-24 17:16:09.283557,1.6
2023-12-24 17:17:09.297897,2.5
2023-12-24 17:18:09.309001,1.51
2023-12-24 17:19:09.313463,1.46
2023-12-24 17:20:09.326618,1.46
2023-12-24 17:21:09.334839,1.48
2023-12-24 17:22:09.344796,1.46
2023-12-24 17:23:09.350279,1.46
2023-12-24 17:24:09.363430,1.84
2023-12-24 17:25:09.373971,1.46
2023-12-24 17:26:09.386685,1.46
2023-12-24 17:27:09.391964,1.46
2023-12-24 17:28:09.398073,1.73
2023-12-24 17:29:09.405451,1.46
2023-12-24 17:30:09.409018,1.46
2023-12-24 17:31:09.416866,1.46
2023-12-24 17:32:09.423633,1.46
2023-12-24 17:33:09.429069,1.46
2023-12-24 17:34:09.442168,1.46
2023-12-24 17:35:09.447033,1.46
2023-12-24 17:36:09.457120,1.46
2023-12-24 17:37:09.464657,1.46
2023-12-24 17:38:09.469974,1.46
2023-12-24 17:39:09.486319,1.46
2023-12-24 17:40:09.495396,1.46
2023-12-24 17:41:09.505573,1.48
2023-12-24 17:42:09.506671,1.46
2023-12-24 17:43:09.514756,1.46
2023-12-24 17:44:09.523106,1.46
2023-12-24 17:45:09.536432,1.46
2023-12-24 17:46:09.547106,1.51
2023-12-24 17:47:09.559187,1.54
2023-12-24 17:48:09.562206,1.46
2023-12-24 17:49:09.572588,1.56
2023-12-24 17:50:09.585008,1.5
2023-12-24 17:51:09.586942,2.14
2023-12-24 17:52:09.596451,1.47
2023-12-24 17:53:09.604973,1.46
2023-12-24 17:54:09.608626,1.81
2023-12-24 17:55:09.622647,1.51
2023-12-24 17:56:09.635554,1.47
2023-12-24 17:57:09.638252,1.46
2023-12-24 17:58:09.647773,1.46
2023-12-24 17:59:09.657242,1.46
2023-12-24 18:00:09.659980,1.46
2023-12-24 18:01:09.672463,1.74
2023-12-24 18:02:09.673607,1.46
2023-12-24 18:03:09.676886,1.46
2023-12-24 18:04:09.686788,1.46
2023-12-24 18:05:09.695706,1.7
2023-12-24 18:06:09.703184,1.46
2023-12-24 18:07:09.712776,1.46
2023-12-24 18:08:09.717938,1.46
2023-12-24 18:09:09.725992,1.46
2023-12-24 18:10:09.734918,1.46
2023-12-24 18:11:09.749228,1.46
2023-12-24 18:12:09.763292,1.52
2023-12-24 18:13:09.770321,1.46
2023-12-24 18:14:09.773418,1.46
2023-12-24 18:15:09.776564,1.54
2023-12-24 18:16:09.784905,1.58
2023-12-24 18:17:09.790293,1.46
2023-12-24 18:18:09.791592,1.62
2023-12-24 18:19:09.801960,1.46
2023-12-24 18:20:09.812159,1.46
2023-12-24 18:21:09.823427,1.46
2023-12-24 18:22:09.829883,1.46
2023-12-24 18:23:09.845163,1.46
2023-12-24 18:24:09.856865,1.46
2023-12-24 18:25:09.869664,1.46
2023-12-24 18:26:09.874800,1.46
2023-12-24 18:27:09.879468,1.46
2023-12-24 18:28:09.890026,1.48
2023-12-24 18:29:09.891237,1.53
2023-12-24 18:30:09.894050,1.92
2023-12-24 18:31:09.906234,1.46
2023-12-24 18:32:09.913874,1.46
2023-12-24 18:33:09.928823,1.46
2023-12-24 18:34:09.940791,1.46
2023-12-24 18:35:09.950467,1.46
2023-12-24 18:36:09.962142,1.59
2023-12-24 18:37:09.965135,1.46
2023-12-24 18:38:09.967174,1.46
2023-12-24 18:39:09.981730,1.46
2023-12-24 18:40:09.996297,1.69
2023-12-24 18:41:10.008181,1.46
2023-12-24 18:42:10.022104,1.46
2023-12-24 18:43:10.022791,1.46
2023-12-24 18:44:10.031459,1.54
2023-12-24 18:45:10.043018,1.62
2023-12-24 18:46:10.044910,1.46
2023-12-24 18:47:10.054841,1.47
2023-12-24 18:48:10.063196,1.46
2023-12-24 18:49:10.070177,1.46
2023-12-24 18:50:10.072519,1.46
2023-12-24 18:51:10.075051,1.54
2023-12-24 18:52:10.085539,1.71
2023-12-24 18:53:10.095307,1.69
2023-12-24 18:54:10.101949,1.46
2023-12-24 18:55:10.112845,1.46
2023-12-24 18:56:10.119182,1.59
2023-12-24 18:57:10.125540,1.46
2023-12-24 18:58:10.139131,1.46
2023-12-24 18:59:10.149567,1.46
2023-12-24 19:00:10.162074,1.46
2023-12-24 19:01:10.174847,1.46
2023-12-24 19:02:10.175493,1.46
2023-12-24 19:03:10.190471,1.48
2023-12-24 19:04:10.194879,1.88
2023-12-24 19:05:10.204531,1.46
2023-12-24 19:06:10.208559,1.46
2023-12-24 19:07:10.221843,1.46
2023-12-24 19:08:10.224535,1.69
2023-12-24 19:09:10.231284,1.46
2023-12-24 19:10:10.235042,1.6
2023-12-24 19:11:10.235880,1.46
2023-12-24 19:12:10.250146,1.55
2023-12-24 19:13:10.258710,1.46
2023-12-24 19:14:10.267375,1.46
2023-12-24 19:15:10.271027,1.46
2023-12-24 19:16:10.281346,1.46
2023-12-24 19:17:10.287476,1.46
2023-12-24 19:18:10.293744,1.46
2023-12-24 19:19:10.305161,1.46
2023-12-24 19:20:10.311261,1.46
2023-12-24 19:21:10.315118,1.52
2023-12-24 19:22:10.326626,1.46
2023-12-24 19:23:10.333896,1.46
2023-12-24 19:24:10.339910,1.46
2023-12-24 19:25:10.343122,1.58
2023-12-24 19:26:10.352624,1.69
2023-12-24 19:27:10.366653,1.46
2023-12-24 19:28:10.379389,1.46
2023-12-24 19:29:10.392109,1.66
2023-12-24 19:30:10.395797,1.46
2023-12-24 19:31:10.396194,1.46
2023-12-24 19:32:10.407946,1.46
2023-12-24 19:33:10.408878,1.79
2023-12-24 19:34:10.418254,1.8
2023-12-24 19:35:10.432254,1.58
2023-12-24 19:36:10.445465,1.46
2023-12-24 19:37:10.449816,1.78
2023-12-24 19:38:10.465949,1.46
2023-12-24 19:39:10.469196,1.46
2023-12-24 19:40:10.475465,1.46
2023-12-24 19:41:10.490130,1.46
2023-12-24 19:42:10.498051,1.46
2023-12-24 19:43:10.512223,1.46
2023-12-24 19:44:10.521080,1.65
2023-12-24 19:45:10.521913,1.71
2023-12-24 19:46:10.524899,1.46
2023-12-24 19:47:10.528440,1.46
2023-12-24 19:48:10.537344,1.46
2023-12-24 19:49:10.548430,1.46
2023-12-24 19:50:10.559856,1.46
2023-12-24 19:51:10.561540,1.46
2023-12-24 19:52:10.562659,1.54
2023-12-24 19:53:10.571858,1.46
2023-12-24 19:54:10.574055,1.73
2023-12-24 19:55:10.588137,1.46
2023-12-24 19:56:10.597342,1.46
2023-12-24 19:57:10.606044,1.5
2023-12-24 19:58:10.614283,1.58
2023-12-24 19:59:10.628579,1.46
2023-12-24 20:00:10.630522,1.46
2023-12-24 20:01:10.632346,1.46
2023-12-24 20:02:10.634008,1.46
2023-12-24 20:03:10.640779,1.46
2023-12-24 20:04:10.641086,1.46
2023-12-24 20:05:10.655926,1.46
2023-12-24 20:06:10.661894,1.46
2023-12-24 20:07:10.677287,1.48
2023-12-24 20:08:10.690203,1.46
2023-12-24 20:09:10.705537,1.46
2023-12-24 20:10:10.715963,1.46
2023-12-24 20:11:10.731593,1.46
2023-12-24 20:12:10.732489,1.46
2023-12-24 20:13:10.738840,1.46
2023-12-24 20:14:10.744470,1.5
2023-12-24 20:15:10.759288,1.46
2023-12-24 20:16:10.759486,1.46
2023-12-24 20:17:10.759558,1.46
2023-12-24 20:18:10.775198,1.46
2023-12-24 20:19:10.779811,1.94
2023-12-24 20:20:10.792794,1.73
2023-12-24 20:21:10.798130,1.46
2023-12-24 20:22:10.801739,1.46
2023-12-24 20:23:10.809433,1.51
2023-12-24 20:24:10.818333,1.46
2023-12-24 20:25:10.833958,1.46
2023-12-24 20:26:10.839842,1.46
2023-12-24 20:27:10.850078,1.46
2023-12-24 20:28:10.865147,1.46
2023-12-24 20:29:10.865723,1.73
2023-12-24 20:30:10.876276,1.46
2023-12-24 20:31:10.886404,1.46
2023-12-24 20:32:10.897376,1.46
2023-12-24 20:33:10.905490,1.46
2023-12-24 20:34:10.913949,1.62
2023-12-24 20:35:10.920294,1.46
2023-12-24 20:36:10.932942,1.46
2023-12-24 20:37:10.942104,1.46
2023-12-24 20:38:10.949298,1.46
2023-12-24 20:39:10.952851,1.46
2023-12-24 20:40:10.966479,1.46
2023-12-24 20:41:10.975658,1.46
2023-12-24 20:42:10.986337,1.46
2023-12-24 20:43:10.994879,1.46
2023-12-24 20:44:11.004691,1.46
2023-12-24 20:45:11.006942,1.46
2023-12-24 20:46:11.017928,1.53
2023-12-24 20:47:11.030380,1.59
2023-12-24 20:48:11.039252,1.46
2023-12-24 20:49:11.040628,1.46
2023-12-24 20:50:11.052890,1.46
2023-12-24 20:51:11.056200,1.64
2023-12-24 20:52:11.062635,1.46
2023-12-24 20:53:11.073151,1.46
2023-12-24 20:54:11.082886,1.46
2023-12-24 20:55:11.086919,1.46
2023-12-24 20:56:11.100310,1.46
2023-12-24 20:57:11.109808,1.46
2023-12-24 20:58:11.112373,1.46
2023-12-24 20:59:11.118266,1.46
2023-12-24 21:00:11.133254,1.46
2023-12-24 21:01:11.141877,1.46
2023-12-24 21:02:11.143748,1.48
2023-12-24 21:03:11.156469,1.53
2023-12-24 21:04:11.161248,1.46
2023-12-24 21:05:11.163595,1.46
2023-12-24 21:06:11.168130,1.48
2023-12-24 21:07:11.177521,1.46
2023-12-24 21:08:11.180666,1.46
2023-12-24 21:09:11.190967,1.46
2023-12-24 21:10:11.191624,1.46
2023-12-24 21:11:11.196265,1.46
2023-12-24 21:12:11.203028,1.77
2023-12-24 21:13:11.218145,1.46
2023-12-24 21:14:11.222828,1.46
2023-12-24 21:15:11.233852,1.46
2023-12-24 21:16:11.245516,1.46
2023-12-24 21:17:11.260981,1.46
2023-12-24 21:18:11.276268,1.55
2023-12-24 21:19:11.289095,1.63
2023-12-24 21:20:11.296108,1.56
2023-12-24 21:21:11.311928,1.46
2023-12-24 21:22:11.319700,1.46
2023-12-24 21:23:11.320811,1.46
2023-12-24 21:24:11.334564,1.46
2023-12-24 21:25:11.337545,1.62
2023-12-24 21:26:11.351871,1.49
2023-12-24 21:27:11.357729,1.46
2023-12-24 21:28:11.373836,1.46
2023-12-24 21:29:11.376132,1.46
2023-12-24 21:30:11.385786,1.46
2023-12-24 21:31:11.398060,1.93
2023-12-24 21:32:11.410806,1.46
2023-12-24 21:33:11.418816,1.49
2023-12-24 21:34:11.423748,1.47
2023-12-24 21:35:11.433065,1.46
2023-12-24 21:36:11.433861,1.46
2023-12-24 21:37:11.436522,1.46
2023-12-24 21:38:11.451386,1.46
2023-12-24 21:39:11.459240,1.46
2023-12-24 21:40:11.468437,1.5
2023-12-24 21:41:11.481456,1.46
2023-12-24 21:42:11.492471,1.46
2023-12-24 21:43:11.507881,1.46
2023-12-24 21:44:11.510371,1.46
2023-12-24 21:45:11.520603,1.46
2023-12-24 21:46:11.523753,1.46
2023-12-24 21:47:11.538671,1.6
2023-12-24 21:48:11.549159,1.46
2023-12-24 21:49:11.562888,1.46
2023-12-24 21:50:11.566519,1.69
2023-12-24 21:51:11.580407,1.46
2023-12-24 21:52:11.591233,1.46
2023-12-24 21:53:11.594821,1.46
2023-12-24 21:54:11.595129,1.55
2023-12-24 21:55:11.602749,1.46
2023-12-24 21:56:11.611316,1.46
2023-12-24 21:57:11.618590,1.46
2023-12-24 21:58:11.621510,1.46
2023-12-24 21:59:11.631990,1.46
2023-12-24 22:00:11.644809,1.46
2023-12-24 22:01:11.649336,1.46
2023-12-24 22:02:11.656129,1.49
2023-12-24 22:03:11.669231,1.46
2023-12-24 22:04:11.676388,1.46
2023-12-24 22:05:11.686146,1.5
2023-12-24 22:06:11.699437,1.46
2023-12-24 22:07:11.712954,1.46
2023-12-24 22:08:11.716139,1.46
2023-12-24 22:09:11.719453,1.46
2023-12-24 22:10:11.728639,1.46
2023-12-24 22:11:11.731655,1.46
2023-12-24 22:12:11.745144,1.46
2023-12-24 22:13:11.758351,1.46
2023-12-24 22:14:11.768228,1.57
2023-12-24 22:15:11.783291,1.46
2023-12-24 22:16:11.790081,1.71
2023-12-24 22:17:11.808707,1.46
2023-12-24 22:18:11.822886,1.46
2023-12-24 22:19:11.833230,1.46
2023-12-24 22:20:11.844870,1.46
2023-12-24 22:21:11.846825,1.46
2023-12-24 22:22:11.850385,1.46
2023-12-24 22:23:11.857582,1.46
2023-12-24 22:24:11.871057,1.46
2023-12-24 22:25:11.886465,1.46
2023-12-24 22:26:11.888737,1.46
2023-12-24 22:27:11.895631,1.72
2023-12-24 22:28:11.897715,1.46
2023-12-24 22:29:11.911558,1.46
2023-12-24 22:30:11.922924,1.46
2023-12-24 22:31:11.936738,1.46
2023-12-24 22:32:11.947627,1.46
2023-12-24 22:33:11.956917,1.46
2023-12-24 22:34:11.958043,1.62
2023-12-24 22:35:11.962652,1.46
2023-12-24 22:36:11.974297,1.46
2023-12-24 22:37:11.975186,1.46
2023-12-24 22:38:11.989911,1.46
2023-12-24 22:39:11.990800,1.46
2023-12-24 22:40:12.001700,1.46
2023-12-24 22:41:12.005763,1.46
2023-12-24 22:42:12.009166,1.46
2023-12-24 22:43:12.017357,1.46
2023-12-24 22:44:12.020650,1.46
2023-12-24 22:45:12.032931,1.49
2023-12-24 22:46:12.038950,1.59
2023-12-24 22:47:12.051834,1.46
2023-12-24 22:48:12.057127,1.46
2023-12-24 22:49:12.059221,1.53
2023-12-24 22:50:12.068132,1.46
2023-12-24 22:51:12.076839,1.46
2023-12-24 22:52:12.081375,1.46
2023-12-24 22:53:12.082152,1.46
2023-12-24 22:54:12.086726,1.56
2023-12-24 22:55:12.089854,1.46
2023-12-24 22:56:12.101934,1.46
2023-12-24 22:57:12.104998,1.46
2023-12-24 22:58:12.117154,1.46
2023-12-24 22:59:12.118825,1.46
